公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,广告算法工程师,1-3年,本科,25k-50k,"五险一金,节日礼物,免费零食,地铁周边"
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,高级广告算法工程师,3-5年,硕士,30k-50k,股票 出境游 开放社交TOP1
北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,海淀区,推荐算法工程师,3-5年,本科,30k-60k,技术氛围浓 福利待遇好 海量数据 前景光明
北京京东世纪贸易有限公司,京东商城,2000人以上,上市公司,大兴区,深度学习/图像处理 算法工程师,3-5年,硕士,30k-60k,"大平台,顶级教授,全球视野,高福利"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,朝阳区,视频算法工程师,不限,本科,25k-50k,"待遇好,发展好,平台大,机会多"
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,推荐算法研发工程师,不限,本科,30k-50k,牛人多，公司大，福利多多！
北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,海淀区,资深推荐算法工程师,3-5年,本科,30k-50k,成熟团队 技术氛围浓厚
北京车之家信息技术有限公司,汽车之家,2000人以上,上市公司,海淀区,推荐算法资深工程师,3-5年,硕士,40k-50k,"大牛多,福利好,发展快"
乐视网信息技术（北京）股份有限公司,乐视,2000人以上,上市公司,朝阳区,优化算法专家,5-10年,本科,25k-40k,"六险一金,带薪年假"
北京陌陌科技有限公司,陌陌,500-2000人,上市公司,朝阳区,图像算法工程师,1-3年,硕士,25k-50k,"技术氛围好,竞争力薪酬,完善的福利,上升空间大"
掌阅科技股份有限公司,掌阅,500-2000人,上市公司,朝阳区,推荐算法专家,3-5年,本科,40k-60k,"上市公司,丰富福利,免费旅游,数据驱动"
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,机器学习研发部-算法平台高级系统工程师,3-5年,硕士,25k-50k,"大平台,福利待遇好,发展前景好"
北京搜狐新媒体信息技术有限公司,搜狐集团,2000人以上,上市公司,海淀区,搜狐媒体-智能推荐平台-推荐算法工程师,3-5年,本科,30k-50k,绩效奖金
北京金山软件有限公司,金山办公软件,2000人以上,上市公司,海淀区,广告算法高级工程师（大数据）,3-5年,本科,25k-50k,"年终奖,免费三餐,健身房,免费班车"
北京车之家信息技术有限公司,汽车之家,2000人以上,上市公司,海淀区,推荐系统高级算法工程师,3-5年,本科,30k-50k,"上市公司,超多福利,发展空间大,氛围好"
高德软件有限公司,阿里巴巴—高德,2000人以上,上市公司,朝阳区,vSLAM算法工程师/专家（视觉定位）,1-3年,本科,25k-50k,晋升空间大
北大方正信息产业集团有限公司,北大方正信产集团,2000人以上,上市公司,海淀区,机器写作算法工程师,不限,博士,25k-30k,"学习氛围浓,团队背景好,地理位置佳,博士后站"
奇虎360科技有限公司,360,2000人以上,上市公司,朝阳区,资深推荐算法工程师,3-5年,本科,40k-80k,全额试用期 免费三餐 弹性工作 健身房等
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,高级算法产品经理,3-5年,本科,25k-50k,大平台，高福利
高德软件有限公司,阿里巴巴—高德,2000人以上,上市公司,朝阳区,智能交通算法专家,3-5年,本科,25k-50k,年薪制、战功文化，带薪年假
腾讯科技(深圳)有限公司,腾讯,2000人以上,上市公司,海淀区,新闻搜索算法高级工程师（北京）,3-5年,硕士,20k-40k,搜索算法
北京车之家信息技术有限公司,汽车之家,2000人以上,上市公司,海淀区,语音识别算法工程师,3-5年,本科,30k-50k,"上市公司,超多福利,发展空间大,氛围好"
网易（杭州）有限公司,网易,2000人以上,上市公司,,推荐算法/机器学习/数据挖掘/高级工程师,3-5年,本科,25k-50k,团队分享、部门旅游、晋升空间、奖金丰厚
南京苏宁软件技术有限公司,苏宁易购,2000人以上,上市公司,朝阳区,图像算法专家,5-10年,硕士,25k-50k,"500强,五险一金"
阿里巴巴YunOS事业部,阿里巴巴IoT事业部,2000人以上,上市公司,朝阳区,高级搜索算法工程师/专家,3-5年,本科,30k-50k,"多端智能,新一代搜索,智能汽车,语音交互"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,朝阳区,安全算法工程师,5-10年,本科,30k-60k,"五险一金,股票期权,免费班车,补充医疗"
奇虎360科技有限公司,360,2000人以上,上市公司,朝阳区,高级推荐算法工程师,3-5年,本科,25k-50k,平台好，空间大，技术强
北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,海淀区,推荐算法工程师,不限,本科,30k-60k,"技术导向,12天年假,六险一金"
新浪网技术（中国）有限公司,新浪网,2000人以上,上市公司,海淀区,推荐算法专家,5-10年,硕士,40K-70K,核心业务
凤凰飞扬（北京）新媒体信息技术有限公司,凤凰网,2000人以上,上市公司,朝阳区,推荐算法专家,3-5年,本科,30k-60k,"八险一金,高额年终奖,高薪"
厦门美图之家科技有限公司,美图公司,2000人以上,上市公司,海淀区,推荐算法技术经理,3-5年,本科,25k-45k,"氛围超赞,个人成长快"
暴风集团股份有限公司,暴风集团,2000人以上,上市公司,海淀区,NLP（自然语言处理）算法工程师,3-5年,本科,40k-60k,七险一金
奇虎360科技有限公司,360,2000人以上,上市公司,朝阳区,计算机视觉算法工程师,1-3年,本科,25k-50k,发展空间
腾讯科技(深圳)有限公司,腾讯,2000人以上,上市公司,海淀区,天天快报-推荐算法工程师（北京）,3-5年,本科,25k-50k,鹅厂大平台，福利待遇优
高德软件有限公司,阿里巴巴—高德,2000人以上,上市公司,朝阳区,NLP算法工程师/架构师,3-5年,硕士,30k-50k,"C++,Pytho,算法,数据结构"
趣分期（北京）信息技术有限公司,趣店,500-2000人,上市公司,朝阳区,风控算法工程师,不限,本科,25K-50K,核心岗位、自由度高、薪资OPEN
北京车之家信息技术有限公司,汽车之家,2000人以上,上市公司,海淀区,NLP高级算法工程师,3-5年,本科,30k-50k,"上市公司,超多福利,发展空间大,氛围好"
北京新媒传信科技有限公司,新媒传信,2000人以上,上市公司,朝阳区,视频/图像识别算法工程师,5-10年,本科,25k-35k,"六险一金,餐补,通信补助,绩效奖金"
北京荣之联科技股份有限公司,荣之联,500-2000人,上市公司,朝阳区,资深NLP算法工程师,3-5年,硕士,30k-45k,"上市公司,领导牛,福利好,机会多"
阿里巴巴（中国）有限公司,阿里妈妈,500-2000人,上市公司,朝阳区,算法测试开发工程师,3-5年,本科,35K-60K,阿里妈妈核心模型质量评估，顶会文章
奇虎360科技有限公司,360,2000人以上,上市公司,,广告算法工程师（广告触发or点击率预估和排序方向）,1-3年,本科,25k-35k,发展前景好，优秀团队，内部培训
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,朝阳区,反作弊算法工程师,3-5年,不限,30k-60k,"500强,平台大,福利好,待遇好"
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,视频算法专家,5-10年,本科,35k-60k,"上市公司,大牛团队,福利优厚,晋升空间大"
大鱼快乐有限公司,阿里文娱,2000人以上,上市公司,朝阳区,策略产品专家-算法运营方向,5-10年,本科,25k-50k,"发展空间,团队氛围,踏实奋进"
奇虎360科技有限公司,360,2000人以上,上市公司,朝阳区,NLP-知识图谱算法,不限,本科,25k-50k,"发展空间,文化氛围,优秀团队"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,朝阳区,计算机视觉算法工程师,不限,本科,25k-50k,"发展好,平台大,机会多,待遇好"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,朝阳区,图像算法工程师,不限,本科,25k-50k,"平台大,发展好,机会多,待遇好"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,朝阳区,算法工程师（视觉 图像方面）,3-5年,硕士,30k-60k,"大平台,技术前沿,福利待遇好,大牛多"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,朝阳区,图像算法工程师,5-10年,本科,30k-60k,成长空间
奇虎360科技有限公司,360,2000人以上,上市公司,朝阳区,算法工程师（数据挖掘方向）,1-3年,本科,25k-35k,发展前景好，优秀团队，内部培训
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,朝阳区,推荐算法专家,不限,本科,25k-50k,"发展好,平台大,机会多,待遇好"
北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,海淀区,推荐算法研究员（泡泡）,3-5年,硕士,40k-70k,六险一金，带薪年假，季度奖金
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,图像算法专家,5-10年,本科,40k-80k,"上市公司,升职空间大"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,朝阳区,自然语言处理算法工程师（NLP方向）,3-5年,硕士,30k-60k,"平台好,大牛多,技术前沿·,福利待遇好"
北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,海淀区,推荐算法专家,3-5年,本科,30k-50k,"带薪休假,团队氛围好,技术氛围"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,朝阳区,NLP算法工程师,3-5年,本科,25k-50k,"成长空间,新团队"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,朝阳区,算法工程师（图像、语音、量化、推广广告）,不限,硕士,30k-60k,"发展空间,战略规划"
腾讯科技(深圳)有限公司,腾讯,2000人以上,上市公司,海淀区,新闻推荐算法高级工程师（北京）,3-5年,本科,25k-50k,七险一金、免费班车、安居计划、股票期权
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,OCR算法工程师,3-5年,本科,25k-50k,"五险一金,年终奖金"
北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,海淀区,广告BI算法资深工程师,3-5年,本科,25k-45k,成熟平台，成长型团队
腾讯科技(深圳)有限公司,腾讯,2000人以上,上市公司,海淀区,短视频推荐算法工程师（北京）,5-10年,硕士,30k-60k,腾讯
腾讯科技(深圳)有限公司,腾讯,2000人以上,上市公司,海淀区,MIG15-语音识别算法研究员（北京）,5-10年,本科,40k-80k,"平台大,福利好,大咖多"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,朝阳区,人脸识别算法工程师,1-3年,硕士,30k-60k,成长空间
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,大数据部-算法工程师（图像识别）,3-5年,本科,25k-50k,"纽交所上市,互联网教育,行业领跑,六险一金"
腾讯科技(深圳)有限公司,腾讯,2000人以上,上市公司,海淀区,腾讯视频推荐算法高级工程师（北京）,3-5年,本科,25k-50k,鹅厂大平台，福利待遇优
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,大数据部-推荐算法架构师,5-10年,本科,35k-70k,"纽交所上市,在线教育,行业领跑,六险一金"
北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,海淀区,数据挖掘算法高级工程师,不限,本科,30k-40k,接触大数据、机器学习、深度学习
京东金融,京东金融,2000人以上,上市公司,大兴区,图计算算法工程师,1-3年,硕士,25k-50k,"班车,餐补"
北京搜狗科技发展有限公司,搜狗,2000人以上,上市公司,海淀区,网页搜索-高级算法总监,3-5年,硕士,30k-50k,核心团队
京东金融,京东金融,2000人以上,上市公司,大兴区,算法产品经理,5-10年,本科,25k-35k,"班车,餐补"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,通州区,算法工程师-机器学习、数据挖掘,3-5年,本科,30k-60k,"竞争力薪酬,平台有挑战,团队氛围好"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,通州区,算法开发（工程化）工程师,3-5年,本科,30k-60k,"薪酬竞争力,平台挑战大,团队氛围好"
网易（杭州）有限公司,网易,2000人以上,上市公司,海淀区,图形图像算法工程师,1-3年,硕士,25k-45k,"核心团队,高手组,老板好,微加班"
网易（杭州）有限公司,网易,2000人以上,上市公司,海淀区,推荐算法高级工程师,1-3年,本科,25k-50k,"平台广,待遇福利优,发展空间好"
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,新浪微博算法专家,5-10年,本科,35k-55k,"平台广阔,领导有序,技术导向"
北京搜狗科技发展有限公司,搜狗,2000人以上,上市公司,海淀区,网页搜索-相关推荐算法研究员-北京-03890,5-10年,本科,30k-50k,技术氛围浓郁，属于核心技术团队
北京搜狐新媒体信息技术有限公司,搜狐集团,2000人以上,上市公司,海淀区,资深广告算法工程师,3-5年,本科,30k-50k,"平台大,机会多"
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,机器学习研发部-推荐算法高级研发工程师/专家,3-5年,硕士,25k-50k,"大平台,福利待遇好,发展前景好"
北京搜狗科技发展有限公司,搜狗,2000人以上,上市公司,海淀区,信息流-推荐算法研究员-北京-03507,3-5年,硕士,30k-60k,核心业务
网易（杭州）有限公司,网易,2000人以上,上市公司,海淀区,高级机器学习算法工程师,3-5年,本科,30k-60k,"薪酬待遇高,技术氛围浓,成果落地,发展空间大"
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,00158-语音识别中高级算法工程师,5-10年,本科,40k-70k,"五险一金,带薪年假"
网易（杭州）有限公司,网易,2000人以上,上市公司,海淀区,高级算法工程师（反作弊方向）,3-5年,硕士,25k-40k,"核心业务,老板好,少加班,18薪"
北京搜狐新媒体信息技术有限公司,搜狐集团,2000人以上,上市公司,海淀区,搜狐媒体-智能推荐平台-推荐算法资深工程师,3-5年,不限,30k-60k,15天年假，大牛多多，薪酬福利高
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,机器学习算法工程师,3-5年,硕士,25k-40k,"大平台福利,六险一金,免费班车,带薪年假"
京东金融,京东金融,2000人以上,上市公司,大兴区,算法工程师（声纹识别方向）,3-5年,硕士,25k-50k,"班车,餐补"
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,机器学习研发部-语音识别高级算法工程师,1-3年,硕士,30k-50k,"大平台,福利待遇好"
京东金融,京东金融,2000人以上,上市公司,大兴区,NLP算法工程师,3-5年,硕士,25k-50k,"班车,餐补"
京东金融,京东金融,2000人以上,上市公司,大兴区,人脸识别算法工程师,3-5年,硕士,30k-50k,"班车,餐补"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,朝阳区,图像算法工程师（美颜滤镜）【大数据研发部】,3-5年,本科,30k-60k,"500强,加班餐,餐补"
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,00128-微博机器学习团队-推荐算法专家,3-5年,硕士,40k-60k,"信息流,视频流,用户增长,大规模投入"
京东金融,京东金融,2000人以上,上市公司,大兴区,算法工程师（NLP方向）,3-5年,本科,25k-50k,"班车,餐补"
北京陌陌科技有限公司,陌陌,500-2000人,上市公司,朝阳区,高级推荐算法工程师,3-5年,本科,25k-50k,"技术氛围浓,技术大牛,核心业务"
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,自然语言处理算法工程师,3-5年,硕士,25k-50k,股票 出境游 开放社交TOP1
北京陌陌科技有限公司,陌陌,500-2000人,上市公司,朝阳区,高级语音识别算法工程师,1-3年,硕士,25k-50k,"竞争力薪酬,团队实力强,创意的产品,上升空间大"
微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,上市公司,海淀区,算法工程师（搜索、推荐、广告方向）,3-5年,硕士,30k-50k,股票 出境游 开放社交TOP1
北京陌陌科技有限公司,陌陌,500-2000人,上市公司,朝阳区,深度学习算法工程师,1-3年,硕士,25k-50k,"优秀的团队,竞争力薪酬,完善的福利,技术氛围好"
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,推荐算法专家,5-10年,本科,35k-70k,"上市公司,大牛团队,福利优厚,晋升空间大"
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,推荐算法专家,5-10年,本科,40k-60k,"上市公司,大牛团队,福利优厚,晋升空间大"
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,图像算法专家,5-10年,本科,35k-70k,"上市公司,大牛团队,福利优厚,晋升空间大"
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,算法引擎架构师,5-10年,本科,40k-60k,"上市公司,大牛团队,福利优厚,晋升空间大"
北京搜狐新媒体信息技术有限公司,搜狐集团,2000人以上,上市公司,海淀区,深度学习算法工程师,3-5年,本科,30k-60k,公司平台大；薪资待遇好
北京智分科技有限公司,NewsJet,50-150人,不需要融资,海淀区,算法工程师,3-5年,本科,25k-45k,"Geek范,清华系,福利待遇好,股票期权"
北京瓴岳信息技术有限公司,洋钱罐,150-500人,不需要融资,朝阳区,算法工程师,1-3年,硕士,15k-30k,"技术大牛多,技术驱动型,互联网金融,弹性工作"
上海基分文化传播有限公司,趣头条,500-2000人,不需要融资,海淀区,算法工程师,不限,本科,30k-60k,"六险一金,扁平管理,技术大拿,福利好"
北京瑞地科技有限公司,REDEFINE,150-500人,不需要融资,朝阳区,算法工程师,不限,硕士,25k-50k,发展前景
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,算法工程师-平台事业部,1-3年,硕士,25k-50k,五险一金 带薪休假 弹性工作
混沌时代（北京）教育科技有限公司,混沌大学,150-500人,不需要融资,海淀区,算法工程师,1-3年,本科,25k-40k,"福利待遇好,超棒团队,弹性工作,发展空间大"
北京鼎阅广告传媒有限责任公司,鼎阅传媒,150-500人,不需要融资,海淀区,算法工程师,3-5年,本科,35k-40k,"季度奖金,扁平化管理,出国旅游,零食饮料"
便利蜂商贸有限公司,便利蜂,2000人以上,不需要融资,朝阳区,算法工程师,3-5年,本科,30k-60k,"六险一金,快速增长"
上海基分文化传播有限公司,趣头条,500-2000人,不需要融资,海淀区,算法工程师,3-5年,本科,40k-70k,"六险一金,技术大咖,带薪年假"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,算法工程师-大住宿事业部,3-5年,本科,25k-35k,深度学习
新奥特(北京)视频技术有限公司,新奥特视频,500-2000人,不需要融资,海淀区,算法工程师,不限,硕士,30k-50k,"五险一金,技术身后,氛围和谐"
北京粉笔蓝天科技有限公司,粉笔网,150-500人,不需要融资,朝阳区,算法工程师,5-10年,硕士,35k-70k,"年终奖,旅游基金,健身房,商业保险"
北京优利森咨询服务有限公司,unisonservice,50-150人,不需要融资,海淀区,算法工程师,1-3年,本科,30k-50k,机器学习
信披网络股份有限公司,信披网,50-150人,不需要融资,朝阳区,算法工程师,3-5年,硕士,30k-60k,"高薪,福利"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,算法工程师(J180131037),3-5年,本科,25k-50k,广阔平台、急速成长、诱人福利
通联数据股份公司,通联数据,150-500人,不需要融资,海淀区,算法工程师,1-3年,硕士,25k-50k,"技术氛围好,行业前沿,500强,好玩的伙伴"
便利蜂商贸有限公司,便利蜂,2000人以上,不需要融资,朝阳区,算法工程师(J11044),3-5年,本科,25k-50k,机会多多
北京翰嘉睿华科技有限公司,Ehanjia,150-500人,不需要融资,朝阳区,算法工程师,不限,本科,25k-50k,"高薪,高福利,最核心部门,技术大牛多"
中化石油有限公司,中化能源科技有限公司,2000人以上,不需要融资,海淀区,高级算法工程师,3-5年,本科,30k-60k,"央企背景,免费午餐"
上海基分文化传播有限公司,趣头条,500-2000人,不需要融资,海淀区,算法工程师,5-10年,本科,25k-50k,算法
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,算法工程师,3-5年,本科,25k-50k,期权激励，六险一金，靠谱团队，福利最全
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,高级算法工程师-大住宿事业部,3-5年,本科,25k-40k,"公司福利好,六险一金,水果供应"
通联数据股份公司,通联数据,150-500人,不需要融资,海淀区,算法工程师-北京-00066,3-5年,硕士,25k-50k,人工智能
混沌时代（北京）教育科技有限公司,混沌大学,150-500人,不需要融资,海淀区,高级算法工程师/算法专家,5-10年,本科,30k-50k,"弹性工作,六险一金,子女福利,发展空间"
北京中科恒硕科技有限公司,中科恒硕,50-150人,不需要融资,顺义区,算法工程师,5-10年,本科,30K-45K,五险一金全额、班车
北京多来点信息技术有限公司,哗啦啦,500-2000人,不需要融资,西城区,算法工程师,1-3年,本科,25k-35k,五险一金 年终奖金 带薪年假 节日福利
深圳市中睿企业管理咨询有限公司,中睿,15-50人,不需要融资,海淀区,中高级算法工程师,3-5年,本科,30k-60k,"年终多薪,数据庞大,氛围超好"
中化石油有限公司,中化能源科技有限公司,2000人以上,不需要融资,海淀区,AI算法工程师,3-5年,硕士,30k-50k,"央企背景,三餐免费,交通补贴"
上海基分文化传播有限公司,趣头条,500-2000人,不需要融资,海淀区,资深算法工程师,3-5年,本科,40k-60k,"平均15薪,餐补,六险一金"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,算法工程师,3-5年,本科,25k-40k,"股票期权,免费班车"
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,算法开发工程师-平台事业部,3-5年,本科,30k-45k,在线旅游的方式由你改变
湖北和远气体股份有限公司,和远互联网,500-2000人,不需要融资,朝阳区,高级算法工程师,3-5年,本科,35k-70k,大公司，福利健全，股票期权，弹性工作
北京微光果壳科技有限公司,微壳,150-500人,不需要融资,海淀区,【数据算法工程师】,3-5年,本科,25k-40k,"Geek,16薪,六险一金,海外旅游"
北京物灵智能科技有限公司,物灵,150-500人,不需要融资,朝阳区,语音算法工程师-语音识别引擎,3-5年,硕士,30k-50k,"早教产品,待遇优厚,儿童交互,多模态学习"
中信云网有限公司,中信云网,500-2000人,不需要融资,朝阳区,YW009-大数据算法工程师,5-10年,本科,25k-50k,"中信,薪酬,平台,发展"
北京优利森咨询服务有限公司,unisonservice,50-150人,不需要融资,海淀区,AI算法工程师,1-3年,本科,30k-50k,人工智能
上海基分文化传播有限公司,趣头条,500-2000人,不需要融资,海淀区,高级算法工程师,3-5年,硕士,30k-50k,"发展空间大,创业平台,氛围好"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,算法工程师／架构师,1-3年,本科,25k-50k,高薪
北京微光果壳科技有限公司,微壳,150-500人,不需要融资,朝阳区,【资深算法工程师】,3-5年,本科,25k-50k,"Geek,16薪,六险一金,海外旅游"
北京比特大陆科技有限公司,比特大陆,150-500人,不需要融资,海淀区,ASIC算法工程师-北京-01223,不限,本科,25k-50k,"数字货币,AI,芯片公司"
紫光集团有限公司,紫光集团有限公司,2000人以上,不需要融资,海淀区,高级算法工程师,5-10年,本科,25k-50k,"汽车电子,自主芯片,行业前景,发展空间大"
北京悦活教育科技有限责任公司,希悦,15-50人,不需要融资,海淀区,算法工程师（研究员）,不限,本科,25k-40k,"发展广阔,创新创造,年轻有爱,福利完善"
睿和东源天津分公司,睿和东源天津分公司,50-150人,不需要融资,昌平区,算法,1年以下,本科,35k-70k,"大厂职位,福利好,待遇好,环境好"
迈普汇智管理咨询（北京）有限公司,迈普汇智,少于15人,不需要融资,海淀区,软件算法工程师,1-3年,不限,25k-35k,"七险一金,员工幼儿园,丰厚奖金"
北京小度信息科技有限公司,百度外卖,2000人以上,不需要融资,海淀区,策略算法工程师,3-5年,本科,25k-35k,"优秀团队,个人提升,技能提升"
上海基分文化传播有限公司,趣头条,500-2000人,不需要融资,海淀区,算法工程师（北京）,不限,本科,30k-60k,"16薪,带薪年假,五险一金,弹性工作"
北京微光果壳科技有限公司,微壳,150-500人,不需要融资,海淀区,【定位算法工程师】,3-5年,本科,25k-40k,"Geek,16薪,六险一金,海外旅游"
杭州善金网络科技有限公司,上海善金网络科技股份有限公司,15-50人,不需要融资,海淀区,算法研究员,3-5年,本科,25K-50K,五险一金，上升空间
北京趣拿软件科技有限公司,去哪儿网,2000人以上,不需要融资,海淀区,资深推荐/广告算法工程师-市场营销(J12695),1-3年,本科,40k-50k,公司级数据
上海聚量信息技术有限公司,上海聚量,15-50人,不需要融资,朝阳区,算法平台工程师（AI工程组）,不限,硕士,25k-50k,带薪年假
北京恒昌利通投资管理有限公司,恒昌利通,2000人以上,不需要融资,海淀区,机器学习资深算法工程师/算法专家,3-5年,硕士,25k-50k,"地铁周边,领导好,弹性时间,免费班车"
北京鹏润金服在线信息技术有限公司,鹏润控股集团,500-2000人,不需要融资,大兴区,数据科学家/算法专家,不限,硕士,30k-60k,"大厂,核心项目,技术大佬"
北京寻宝天行网络技术有限公司,寻宝天行,50-150人,不需要融资,朝阳区,人工智能算法工程师,3-5年,本科,20k-40k,"福利待遇好,六险一金,发展好,背景强大"
北京小度信息科技有限公司,百度外卖,2000人以上,不需要融资,海淀区,策略算法工程师,1-3年,本科,20k-40k,"薪资丰厚,发展机会多,晋升空间大,最多5个字"
中移在线服务有限公司,中移在线服务有限公司,2000人以上,不需要融资,西城区,文本算法研究,3-5年,硕士,25k-30k,"五险一金,企业年金,带薪年假,通话餐补"
浙江去啊网络技术有限公司,飞猪,500-2000人,不需要融资,朝阳区,算法专家,3-5年,本科,25k-50k,"算法,搜索,交易"
北京微光果壳科技有限公司,微壳,150-500人,不需要融资,海淀区,【推荐算法工程师】,5-10年,本科,25k-50k,"Geek,16薪,六险一金,海外旅游"
北京家盒子文化有限公司,家盒子,500-2000人,不需要融资,东城区,算法优化工程师,3-5年,本科,25K-50K,与业内AI，VR/AR顶尖精英并肩作战
凡普金科集团有限公司,凡普金科,2000人以上,不需要融资,东城区,推荐算法工程师,3-5年,本科,25k-35k,"六险一金,数据驱动,领域专家,行业风口"
蔷薇控股股份有限公司,蔷薇控股,150-500人,不需要融资,朝阳区,大数据算法师,1-3年,硕士,25k-50k,"股东背景强,多月年终奖,超额绩效,职位晋升"
中化石油有限公司,中化能源科技有限公司,2000人以上,不需要融资,海淀区,高级大数据算法工程师,5-10年,本科,30k-60k,"央企背景,免费午餐,弹性工作"
上海基分文化传播有限公司,趣头条,500-2000人,不需要融资,海淀区,推荐算法工程师,1-3年,本科,30k-50k,"平均15薪,六险一金,餐补"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,资深算法工程师,3-5年,本科,25k-50k,"期权激励,六险一金,弹性工作,核心业务"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,算法高级工程师,3-5年,本科,25k-50k,"平台大,团队牛,上升空间大"
北京捷通华声科技股份有限公司,捷通华声,150-500人,不需要融资,海淀区,文本分析算法工程师,3-5年,硕士,30k-60k,福利待遇好，有发展前景，半年调薪
上海聚量信息技术有限公司,上海聚量,15-50人,不需要融资,朝阳区,策略算法工程师,不限,本科,25k-50k,"期权,高薪,带薪年假"
北京弘道智慧中医技术有限公司,弘道,50-150人,不需要融资,海淀区,算法架构师,3-5年,博士,30k-60k,"五险一金,带薪年假,交通餐补,创业公司"
北京物灵智能科技有限公司,物灵,150-500人,不需要融资,朝阳区,语音合成算法工程师,1-3年,硕士,30k-50k,"人工智能,万物有灵,上市背景,硅谷范"
中移在线服务有限公司,中移在线服务有限公司,2000人以上,不需要融资,西城区,语音算法研究,3-5年,硕士,25k-30k,"五险一金,企业年金,带薪年假,通话餐补"
深圳市腾飞讯电子科技有限公司,腾飞讯,500-2000人,不需要融资,朝阳区,人工智能算法,3-5年,本科,25K-29K,研发团队大牛来自谷歌，AMD，英伟达等
北京小鸟看看科技有限公司,Pico VR （小鸟看看）,150-500人,不需要融资,海淀区,算法专家,5-10年,硕士,30k-60k,"风口行业,团队牛逼,产品靠谱,发展空间"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,资深／专家算法工程师(J170622027),3-5年,本科,25k-50k,诱人福利、广阔平台
北京小度信息科技有限公司,百度外卖,2000人以上,不需要融资,海淀区,策略算法工程师,1年以下,本科,18k-36k,"薪资丰厚,发展空间大,晋升机会多,期权计划足"
